facility_id,provider,operator,iso3,city_or_region,latitude,longitude,capacity_value,capacity_unit,facility_status,ai_relevance_flag,source_id
dc_seed_group_v2:000949,,Microsoft,AUS,,-37.8213364,144.8574286,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:000967,,Cloud Carrier,AUS,,-34.5154201,150.3697368,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:000968,,"Equinix, Inc.",AUS,,-34.463586,150.856994,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:000969,,Leading Edge Data Centres,AUS,,-36.0712585,146.9552152,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:000970,,Leading Edge Data Centres,AUS,,-32.882913,151.730565,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:000971,,Leading Edge Data Centres,AUS,,-32.241036,148.582016,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001027,,"Equinix, Inc.",AUS,,-33.836684,151.053282,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001042,,CDC Data Centres,AUS,,-33.817281,150.83814,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001043,,Microsoft,AUS,,-33.8362784,150.7755689,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001199,,,AUS,,-37.8573565,145.165229,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001261,,Fujitsu Australia Limited,AUS,,-33.849743,151.071609,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001270,,DC Alliance,AUS,,-32.059655,115.916069,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001318,,Vocus Group,AUS,,-37.817525,144.956795,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001345,,,AUS,,-33.8452079,151.07365,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001359,,Macquarie Telecom Group,AUS,,-35.3010537,149.202111,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001452,,Vocus Group,AUS,,-37.820173,145.007747,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001541,,Firmus,AUS,,-41.440443,147.175363,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001560,,"Equinix, Inc.",AUS,,-33.921868,151.188025,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001657,,Vocus Group,AUS,,-37.801212,144.944089,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001658,,,AUS,,-37.8214323,145.1877346,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001659,,Fujitsu Australia Limited,AUS,,-37.948203,145.184961,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001660,,,AUS,,-37.8221059,145.3139847,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001661,,Telstra Corporation Ltd,AUS,,-37.918486,145.133113,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001662,,Fujitsu,AUS,,-33.8218527,150.9237804,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001663,,Av-Comm Pty Ltd,AUS,,-33.766933,151.272488,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001678,,Digital Realty,AUS,,-37.781684,144.777769,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001923,,Amazon Web Services,AUS,,-34.0371555,150.7681176,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001925,,AirTrunk Operating Pty Ltd,AUS,,-33.799523,150.881568,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:001992,,Equinix,AUS,,-33.8235519,151.0347145,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002066,,NEXTDC,AUS,,-35.245308,149.096242,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002110,,NEXTDC,AUS,,-31.95009,115.86819,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002112,,DigiCo,AUS,,-34.968458,138.608235,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002283,,NEXTDC,AUS,,-26.659779,153.093024,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002353,,ANZ,AUS,,-37.6881209,144.8771924,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002354,,ANZ,AUS,,-37.687589,144.8774459,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002358,,CDC Data Centres,AUS,,-35.338398,149.183718,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002367,,Amazon Web Services,AUS,,-33.794742,150.8694773,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002368,,DCI Data Centers,AUS,,-33.8049868,150.8865136,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002374,,Digital Realty,AUS,,-33.817341,150.795479,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002384,,"Equinix, Inc.",AUS,,-31.955087,115.796417,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002396,,"Equinix, Inc.",AUS,,-37.788296,144.784854,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002714,,Wellcamp Business Park Pty Ltd,AUS,,-27.551202,151.816053,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002891,,CBRE Managing Agent,AUS,,-31.952311,115.850908,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:002937,,Fujitsu Australia Limited,AUS,,-31.860071,115.895888,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003034,,Brennan Voice and Data Pty Ltd,AUS,,-27.454375,153.030662,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003039,,Brennan Voice and Data Pty Ltd,AUS,,-33.864647,151.204462,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003045,,Pulse DC Pty Ltd,AUS,,-27.537233,151.841681,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003147,,DCI Data Centers,AUS,,-34.908936,138.531462,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003178,,Polaris Data Centre,AUS,,-27.681733,152.898655,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003222,,Simtronic Technologies Pty Ltd,AUS,,-33.765485,150.684011,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003252,,Edge Centres Pty Ltd,AUS,,-36.770625,144.261979,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003262,,Edge Centres Pty Ltd,AUS,,-29.688406,152.936429,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003263,,Edge Centres Pty Ltd,AUS,,-36.083062,146.920769,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003265,,42 - 24 Pty Ltd,AUS,,-42.829949,147.466249,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003355,,Vocus Group,AUS,,-34.927275,138.589137,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003404,,NEXTDC,AUS,,-27.465523,153.029645,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003474,,DigiCo,AUS,,-19.27155,146.77061,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003762,,NEXTDC,AUS,,-20.379668,118.611734,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003763,,NEXTDC,AUS,,-23.372663,119.726205,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003847,,5G Networks,AUS,,-27.455414,153.031685,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003869,,Gh0st IT Solutions,AUS,,-32.713221,151.515571,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003875,,CDC Data Centres,AUS,,-37.818303,144.842294,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003878,,KernWi-Fi Pty Ltd,AUS,,-34.924806,138.598616,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003907,,SIS Hosting,AUS,,-33.901647,151.202806,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003909,,Vocus Group,AUS,,-34.936744,138.574222,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003911,,Amaze Intelligence Pty Ltd,AUS,,-33.901611,151.202853,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:003997,,Leading Edge Data Centres,AUS,,-30.31444,153.116995,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004155,,Vocus Group,AUS,,-27.465681,153.027805,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004158,,DigiCo,AUS,,-27.415766,153.091707,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004171,,Vocus Group,AUS,,-33.874077,151.20777,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004215,,Vocus Group,AUS,,-34.927233,138.594121,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004231,,Vocus Group,AUS,,-42.881849,147.328921,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004436,,PureColo Inc.,AUS,,-31.954184,115.923778,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004564,,NEXTDC,AUS,,-31.864402,115.895935,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004571,,Vocus Group,AUS,,-33.883255,151.182583,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004572,,QR - Rail Centre 1,AUS,,-27.466102,153.025366,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004582,,Geraldton Data Centre Pty Ltd,AUS,,-28.774058,114.610024,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004588,,Vocus Group,AUS,,-27.467146,153.030416,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004594,,Vocus Group,AUS,,-27.459649,153.03099,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004606,,Vocus Group,AUS,,-34.926075,138.6013,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
dc_seed_group_v2:004625,,Australian Data Centre,AUS,,-35.211332,149.146265,,,operational_or_public_baseline_unspecified,False,global_datacenter_facility_seed_location_locked_public_baseline_v2_20260627
